,source_IP,destination_IP,source_MAC,destination_MAC,source_Port,destination_Port
0,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
1,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
2,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
3,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
4,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
5,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
6,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
7,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
8,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
9,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
10,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
11,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
12,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52106,443
13,127.0.0.53,127.0.0.1,000000000000,000000000000,34218,53
14,127.0.0.53,127.0.0.1,000000000000,000000000000,34218,53
15,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
16,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
17,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
18,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
19,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
20,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
21,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
22,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
23,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
24,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
25,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
26,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
27,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
28,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
29,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
30,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
31,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
32,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
33,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
34,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
35,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
36,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
37,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
38,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
39,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
40,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
41,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
42,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
43,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
44,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
45,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
46,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
47,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
48,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
49,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
50,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
51,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
52,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
53,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
54,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
55,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
56,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
57,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
58,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
59,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
60,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
61,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
62,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
63,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
64,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
65,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
66,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
67,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
68,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
69,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
70,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
71,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
72,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
73,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
74,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
75,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
76,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
77,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
78,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
79,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
80,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
81,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
82,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
83,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
84,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
85,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
86,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
87,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
88,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
89,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
90,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
91,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
92,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
93,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
94,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
95,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
96,35.201.97.85,10.0.2.15,080027c52b39,525400123502,52108,443
