,source_IP,destination_IP,source_MAC,destination_MAC,source_Port,destination_Port
0,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
1,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
2,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
3,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
4,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
5,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
6,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
7,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
8,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
9,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
10,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
11,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
12,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
13,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
14,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
15,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
16,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
17,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
18,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
19,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
20,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
21,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
22,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
23,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
24,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
25,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
26,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
27,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
28,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
29,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
30,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
31,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
32,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
33,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
34,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
35,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
36,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
37,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
38,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
39,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
40,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
41,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
42,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
43,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
44,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
45,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
46,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
47,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
48,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
49,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
50,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
51,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
52,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
53,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
54,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
55,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
56,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
57,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
58,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
59,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
60,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
61,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
62,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
63,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
64,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
65,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
66,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
67,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
68,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
69,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
70,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
71,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
72,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
73,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
74,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
75,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
76,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
77,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
78,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
79,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
80,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42642,443
81,127.0.0.53,127.0.0.1,000000000000,000000000000,54090,53
82,127.0.0.53,127.0.0.1,000000000000,000000000000,54090,53
83,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
84,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
85,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
86,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
87,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
88,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
89,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
90,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
91,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
92,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
93,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
94,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
95,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
96,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
97,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
98,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
99,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
100,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
101,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
102,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
103,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
104,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
105,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
106,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
107,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
108,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
109,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
110,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
111,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
112,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
113,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
114,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
115,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
116,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
117,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
118,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
119,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
120,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
121,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
122,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
123,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
124,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
125,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
126,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
127,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
128,35.201.97.85,192.168.30.134,000c29444ae1,005056fa9082,42644,443
